Name,Accuracy,Link of Leaker Dashboard,Description,Img,Status,Leak,Leak Link
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,New version of AirPower proper still coming,https://appletrack.com/apple-is-still-working-on-a-new-version-of-airpower-2/
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,AirPods Max will get new colors,https://www.bloomberg.com/news/articles/2021-05-28/apple-plans-redesigned-airpods-for-2021-new-airpods-pro-in-2022
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,AirPods 3 being readied for release,https://www.bloomberg.com/news/articles/2021-05-28/apple-plans-redesigned-airpods-for-2021-new-airpods-pro-in-2022
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,AirPods 3 will have updated charging case,https://www.bloomberg.com/news/articles/2021-05-28/apple-plans-redesigned-airpods-for-2021-new-airpods-pro-in-2022
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,AirPods Pro 2 will have “updated motion sensors with a focus on fitness tracking”,https://www.bloomberg.com/news/articles/2021-05-28/apple-plans-redesigned-airpods-for-2021-new-airpods-pro-in-2022
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,AirPods Pro 2 will release in 2022,https://www.bloomberg.com/news/articles/2021-05-28/apple-plans-redesigned-airpods-for-2021-new-airpods-pro-in-2022
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,Beats Studio Buds coming in June,https://www.bloomberg.com/news/articles/2021-05-28/apple-plans-redesigned-airpods-for-2021-new-airpods-pro-in-2022
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will have 10-core CPU,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will have 16/32-core GPU,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will have up to 64GB RAM,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 MacBook Pro will have improved neural engine,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,2021 MacBook Pro will launch in Summer,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 Mac mini will have 10-core CPU,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 Mac mini will have 16/32-core GPU,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 Mac mini will have up to 64GB RAM,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 Mac mini will have improved neural engine,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 Mac mini will have 4 I/O ports,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Redesigned Mac Pro releasing in 2022,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 Mac Pro will have 20/40-core CPU,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 Mac Pro will have 64/128-core GPU,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 MacBook Air has M2 chip with faster 8-core CPU,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,2022 MacBook Air will have 9/10 GPU cores,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,New MacBook Air will debut near end of 2021,https://www.bloomberg.com/news/articles/2021-05-18/apple-readies-macbook-pro-macbook-air-revamps-with-faster-chips
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iPadOS 15 will have redesigned Home Screen,https://www.bloomberg.com/news/articles/2021-04-22/apple-plans-notifications-ipad-home-screen-upgrades-for-ios-15?srnd=technology-vp
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iPadOS 15 Home Screen can replace all apps with widgets,https://www.bloomberg.com/news/articles/2021-04-22/apple-plans-notifications-ipad-home-screen-upgrades-for-ios-15?srnd=technology-vp
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iPadOS 15 Home Screen can place widgets anywhere,https://www.bloomberg.com/news/articles/2021-04-22/apple-plans-notifications-ipad-home-screen-upgrades-for-ios-15?srnd=technology-vp
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iOS 15 will have upgraded notifications,https://www.bloomberg.com/news/articles/2021-04-22/apple-plans-notifications-ipad-home-screen-upgrades-for-ios-15?srnd=technology-vp
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iOS 15 will have new notification menu for driving/working/sleeping,https://www.bloomberg.com/news/articles/2021-04-22/apple-plans-notifications-ipad-home-screen-upgrades-for-ios-15?srnd=technology-vp
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iOS 15 notifications toggle in Control Center,https://www.bloomberg.com/news/articles/2021-04-22/apple-plans-notifications-ipad-home-screen-upgrades-for-ios-15?srnd=technology-vp
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iOS 15 will have better auto replies for messages,https://www.bloomberg.com/news/articles/2021-04-22/apple-plans-notifications-ipad-home-screen-upgrades-for-ios-15?srnd=technology-vp
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,iOS 15 will have more iMessage social features,https://www.bloomberg.com/news/articles/2021-04-22/apple-plans-notifications-ipad-home-screen-upgrades-for-ios-15?srnd=technology-vp
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,iOS 15 will have new privacy feature for silent tracking,https://www.bloomberg.com/news/articles/2021-04-22/apple-plans-notifications-ipad-home-screen-upgrades-for-ios-15?srnd=technology-vp
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iMac will have bigger display,https://twitter.com/markgurman/status/1383132513728532482?s=20
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iMac will have iPad Pro-like processor,https://twitter.com/markgurman/status/1383132513728532482?s=20
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,HomePod + iPad device will have robotic arm,https://www.bloomberg.com/news/articles/2021-04-12/apple-working-on-combined-tv-box-speaker-to-revive-home-efforts
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,HomePod + Apple TV combo will include camera for video calls,https://www.bloomberg.com/news/articles/2021-04-12/apple-working-on-combined-tv-box-speaker-to-revive-home-efforts
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPad Pro will release in second half of April,https://www.bloomberg.com/news/articles/2021-04-12/apple-facing-supply-shortage-of-upcoming-high-end-ipad-display
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,Apple AR/VR headset will release before the end of 2021,https://www.bloomberg.com/news/newsletters/2021-03-31/apple-wwdc-why-virtual-launch-events-aren-t-quite-the-same
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,Apple AR/VR headset will come at in-person event,https://www.bloomberg.com/news/newsletters/2021-03-31/apple-wwdc-why-virtual-launch-events-aren-t-quite-the-same
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,Apple HomePod mini has hidden temperature and humidity sensor,https://www.bloomberg.com/news/articles/2021-03-22/apple-homepod-mini-secret-sensor-for-smart-home-thermostats
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple Watch Explorer Edition is coming in 2021 or 2022,https://www.macrumors.com/2021/03/26/apple-launch-apple-watch-extreme-sports-2021/
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple Watch Explorer Edition will be more impact resistant,https://www.macrumors.com/2021/03/26/apple-launch-apple-watch-extreme-sports-2021/
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple Watch Explorer Edition will have more rubberized casing,https://www.macrumors.com/2021/03/26/apple-launch-apple-watch-extreme-sports-2021/
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,Apple Watch Series 7 will have new swim tracking features,https://www.macrumors.com/2021/03/26/apple-launch-apple-watch-extreme-sports-2021/
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPad Pro will have Mini-LED on 12.9-inch model only,https://www.bloomberg.com/news/articles/2021-03-17/apple-nears-launch-of-new-ipads-after-stay-at-home-sales-boost
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPad Pro will have better cameras,https://www.bloomberg.com/news/articles/2021-03-17/apple-nears-launch-of-new-ipads-after-stay-at-home-sales-boost
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPad Pro will release in April,https://www.bloomberg.com/news/articles/2021-03-17/apple-nears-launch-of-new-ipads-after-stay-at-home-sales-boost
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⛔️,Apple will hold an event in March,https://twitter.com/markgurman/status/1363004400965275648?s=20
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,No Apple event on March 16,https://twitter.com/markgurman/status/1362929260487344128?s=20
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,2021 iPad Pro will have chip as powerful as M1,https://www.youtube.com/watch?v=iBArNC5LHD8
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,Apple magnetic battery will have white rubber exterior,https://www.bloomberg.com/news/articles/2021-02-19/apple-is-working-on-magnetic-battery-pack-attachment-for-iphones
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,✅,Apple magnetic battery pack coming for iPhone 12 models,https://www.bloomberg.com/news/articles/2021-02-19/apple-is-working-on-magnetic-battery-pack-attachment-for-iphones
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,"Apple AR/VR headset will focus on gaming, watching video and communicating",https://www.bloomberg.com/news/articles/2021-01-21/apple-s-first-vr-headset-to-be-niche-precursor-to-eventual-ar-glasses
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple AR/VR headset will have some AR functionality,https://www.bloomberg.com/news/articles/2021-01-21/apple-s-first-vr-headset-to-be-niche-precursor-to-eventual-ar-glasses
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple AR/VR headset will have ultra high-res displays,https://www.bloomberg.com/news/articles/2021-01-21/apple-s-first-vr-headset-to-be-niche-precursor-to-eventual-ar-glasses
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple AR/VR headset will have built-in fan,https://www.bloomberg.com/news/articles/2021-01-21/apple-s-first-vr-headset-to-be-niche-precursor-to-eventual-ar-glasses
🏀 Mark Gurman,86.4%,https://appletrack.com/mark-gurman/,"Since Bloomberg’s Mark Gurman began his career reporting on Apple rumors as a teenager at 9to5Mac, he has leaked countless products and even more features: he’s now widely regarded as one of the greatest Apple leakers of all-time.",https://secure.gravatar.com/avatar/507b884cc2d274aece8574decf883e50?s=57&d=mm&r=g,⏳,Apple AR/VR headset will have prescription lens option,https://www.bloomberg.com/news/articles/2021-01-21/apple-s-first-vr-headset-to-be-niche-precursor-to-eventual-ar-glasses
